,PUMA,Shape_Leng,Shape_Area,geometry,Median_Income,Pop_under_18,Pop_5to9,Pop_10to14,Pop_15to19,Hispanic_or_Latino,White,Black_or_African_American,American_Indian_or_Alaska_Native,Asian,Native_Hawaiian_and_other_Pacific_Islander,Other_Races
0,3701,53227.1136077,97928516.6801,"POLYGON ((-73.88774773382939 40.88428761863126, -73.88758612608837 40.88425561966317, -73.887051424699 40.88434957584552, -73.88704833400232 40.88423552061738, -73.88704304005198 40.8840402323779, -73.88708705653706 40.88379702731932, -73.88710004492282 40.88372994438721, -73.88710703286657 40.8836739859512, -73.88712303584811 40.88320093994565, -73.88713206547013 40.88315094495839, -73.88714697620081 40.88311793815575, -73.88718101566904 40.88308394223474, -73.88723194009826 40.88305497842855, -73.88721238677068 40.88282015764059, -73.88719754661705 40.88275243552775, -73.88716505199065 40.88257651139498, -73.88706962783775 40.88247689606632, -73.88595071664201 40.88050741213273, -73.88582680335531 40.87990789730643, -73.88578568284736 40.87961687371437, -73.88575540641568 40.87931311888183, -73.88567517893242 40.87887251080734, -73.88773577644082 40.8770338817904, -73.88808032200716 40.87627274630073, -73.88824333740202 40.87589219547021, -73.88855699854332 40.87519731342955, -73.88937163753195 40.87338229790139, -73.88863187232498 40.87276503124152, -73.88857987860629 40.8727216406991, -73.88798774411042 40.87222749101507, -73.88785196328796 40.87211417612809, -73.88793503664564 40.87203023235742, -73.8883354696522 40.87170983153761, -73.88868449911642 40.87149511301822, -73.88884301553121 40.87139806733199, -73.88950049155225 40.87102055659589, -73.8899174447573 40.87078063219626, -73.89042763850235 40.87048705432524, -73.89098696927373 40.87016071543036, -73.89119350421439 40.87001003330024, -73.89138947034837 40.86985099418503, -73.89157400109443 40.86968425284105, -73.89174633546492 40.86951054805505, -73.8919171826082 40.86930211007563, -73.8922125878378 40.86891550004703, -73.89243509112487 40.86862059828933, -73.89300269948345 40.86788106838991, -73.89368435561491 40.8669808211193, -73.89376139036888 40.86687505819998, -73.89397201750864 40.86660230541655, -73.8940869705071 40.866453433718, -73.89431825320109 40.8661539268746, -73.89436438771088 40.86609167213999, -73.89438130324766 40.86606885121183, -73.89453048696238 40.86614380984713, -73.89536151622248 40.86656133070894, -73.89544263444235 40.86660208889522, -73.89631315669919 40.8670385754442, -73.89740323298722 40.86747418971134, -73.89656060531266 40.86856520008396, -73.89891854298266 40.86965857448683, -73.89907327253478 40.86952535560185, -73.89921387694793 40.86938138678503, -73.8993385117239 40.86922802810494, -73.89944561478961 40.86906684258106, -73.89953404306789 40.86889961388867, -73.89960300360639 40.86872820825648, -73.89965220141711 40.86855457878059, -73.89942436187407 40.86788083771636, -73.89996575648385 40.86801730151052, -73.90106540741084 40.86828390438864, -73.9012890331893 40.86833668003982, -73.90150981641064 40.86839595317717, -73.901727429628 40.86846163589382, -73.90194154998031 40.86853363086335, -73.90215186001241 40.86861183120917, -73.90235804780234 40.86869612095305, -73.90318667465827 40.86914899149131, -73.90374975893964 40.86959562714026, -73.90403592510557 40.86994916386052, -73.90442003077385 40.8703612760002, -73.90448860489711 40.87057854854785, -73.90443428798508 40.87224530928351, -73.90444007325019 40.87233032825184, -73.90444008459514 40.87233041939371, -73.90444010698955 40.87233050015826, -73.90446896638014 40.87241539499681, -73.90446901320681 40.87241552067773, -73.90446908609933 40.87241562946042, -73.90452057544907 40.87249502280243, -73.90452070450377 40.87249521120495, -73.90452088300438 40.87249539194228, -73.90459188940369 40.87256444630624, -73.90459194803047 40.87256450012955, -73.90459203181607 40.87256455397368, -73.90467728208338 40.87261987949854, -73.90571425230091 40.87313832210088, -73.90586616711973 40.87318266092973, -73.90591126339011 40.8731958174264, -73.90601809296982 40.87322698918061, -73.90607917977972 40.87324242069416, -73.90614668858372 40.87326020472856, -73.90636316484419 40.87331904792158, -73.90662887006803 40.87338037872837, -73.90669984735031 40.87339676324612, -73.90746489728103 40.87354735423605, -73.90708792684956 40.87432598340636, -73.90691694520311 40.87505586276154, -73.90665099473267 40.87575250419225, -73.90682004112283 40.87658552560747, -73.90682822856839 40.87663155188898, -73.90685372865197 40.87666367552711, -73.90692586434854 40.87675454730308, -73.90703748870429 40.8768951612103, -73.90765281705261 40.87742802285958, -73.90835569750192 40.87791831418738, -73.9090623603834 40.87848678281225, -73.90949832117538 40.87877673167933, -73.91033193566491 40.87903804680484, -73.91148913190445 40.87901885880971, -73.91205829964028 40.87811932004831, -73.91250172849264 40.87790124435378, -73.9148462409017 40.87666671027618, -73.91571027699659 40.87579545505283, -73.91574314674681 40.87576089599325, -73.91578515638106 40.87571694506499, -73.91726028337294 40.87580900358074, -73.91733338910987 40.87580205921572, -73.91740100821643 40.875786904273, -73.91747364858442 40.87576225015339, -73.91768907071938 40.87568068405744, -73.91775669395919 40.87566362786087, -73.91778922506644 40.87567695519422, -73.91783922540307 40.87573780491194, -73.91791929605574 40.87577777133701, -73.91799187160977 40.87580442889617, -73.91808452199025 40.87579499314225, -73.91824974232478 40.87581791600857, -73.91825972376274 40.87584452954425, -73.91827973937365 40.87585594682535, -73.91829727469694 40.8758483563887, -73.91832983767522 40.87583697633167, -73.9190832635702 40.87606488182647, -73.91978381299002 40.87642143660915, -73.9197755678824 40.87649755437749, -73.91987703515719 40.87650888742067, -73.91992137179287 40.87654506189163, -73.9199433211953 40.87654683041274, -73.91996893879892 40.87654889581096, -73.92002897662496 40.8765926471238, -73.92006899608673 40.8766268836583, -73.92005645945062 40.87665692050967, -73.92005393038463 40.87666298123742, -73.92007143601694 40.87668009776761, -73.92008028497052 40.87668010389591, -73.92011149643527 40.87668012550586, -73.92015400826214 40.87672386579165, -73.92025638965015 40.87695199027726, -73.92157710423953 40.87813654312458, -73.92160630313212 40.87815710258194, -73.92163286210757 40.87818479368963, -73.92164515447929 40.87819854308303, -73.92169203715619 40.8782509837007, -73.92182211843537 40.87835179656953, -73.92206723651886 40.87857241480313, -73.92213443996722 40.87860986378544, -73.92222979498963 40.87864549649134, -73.92240799295877 40.8786830902473, -73.92240797516861 40.87869833429427, -73.92243464409738 40.87869846362376, -73.92248829893143 40.87870664479088, -73.92248992860299 40.87874475594872, -73.92253523106848 40.87876657586905, -73.92258529781688 40.8787761121861, -73.92267879929852 40.87886681383427, -73.92273788287528 40.87890544542808, -73.92279794451153 40.8789320915678, -73.92287303871048 40.87895114604807, -73.92295065367425 40.87895499931474, -73.92304082223714 40.87893035390755, -73.92309319848724 40.8789055554323, -73.92312345790046 40.87892280730695, -73.92316350671391 40.87893423707609, -73.923186039062 40.87893615194952, -73.92324363509948 40.87893048897136, -73.92325917157211 40.87892107129626, -73.92326869161509 40.87891530111026, -73.92330375396061 40.87890772274127, -73.92359172553134 40.87895215933286, -73.92362973950414 40.87896394324347, -73.92374935501272 40.87898403609709, -73.92379441301985 40.87899356908219, -73.9238269787748 40.87898028710522, -73.92390209942485 40.87897653574059, -73.92394215253303 40.87898416331577, -73.92396967812199 40.87899938597496, -73.92398718755096 40.87901460085835, -73.92403725620422 40.87902223549911, -73.92405728829722 40.87902034830562, -73.92406481567694 40.8790070502856, -73.9241799962164 40.87900522613781, -73.92431268603524 40.87901861503371, -73.92449042845345 40.87904723895732, -73.92451795851036 40.87905865956208, -73.92453549396421 40.87905106985725, -73.92453803158372 40.87902066364457, -73.92458061680503 40.87900358708472, -73.92461565451498 40.87901881332589, -73.9246557202094 40.87901503923815, -73.92468081882909 40.87896184322648, -73.9247234211893 40.87892956327511, -73.92477853460665 40.8789048931379, -73.92490327473082 40.87888836785333, -73.92380525605498 40.88032490163624, -73.92182955043336 40.88451160133957, -73.92138842686141 40.88545905236057, -73.92106413087312 40.88615556120512, -73.92058641943447 40.88718267862043, -73.9203928019909 40.88764850022707, -73.91978510749294 40.88928644430779, -73.91915943838173 40.89089435347177, -73.91888014391614 40.89160572195299, -73.91853688876209 40.89254568291561, -73.91816405458422 40.89356661453014, -73.91800263585222 40.89400861634848, -73.91781783790027 40.89441642556812, -73.91781240805572 40.89453527968904, -73.91786009434999 40.89460061427984, -73.91789963124658 40.89466900953701, -73.91763488207488 40.89494190535237, -73.91694161078402 40.89664455170257, -73.91685137967295 40.89693078285673, -73.91670849171796 40.89738405527061, -73.91672071008091 40.89740870362049, -73.91672732159709 40.89743455567271, -73.91672813988593 40.89746088267614, -73.91672314187355 40.89748694249015, -73.9166734314652 40.89752705311869, -73.91518455871676 40.90158428286234, -73.91523397353183 40.90169679724536, -73.91543172958428 40.90181268368853, -73.91501449586045 40.9030812991066, -73.91459039243315 40.90411900219654, -73.91429080087588 40.90409320746278, -73.91418543529818 40.9041403914714, -73.91388553998708 40.90495776498557, -73.91286857810366 40.9075354758931, -73.91287612779962 40.90756209207033, -73.91288875936763 40.90758757518719, -73.91290619761733 40.90761137005903, -73.91292806263705 40.90763295828138, -73.91295387807035 40.90765186952423, -73.91300081544891 40.90767685478271, -73.91304256696749 40.90770667077051, -73.9130782762246 40.90774070591142, -73.9131072107524 40.90777826208628, -73.91311350100614 40.90779128424321, -73.91311699902874 40.90780489703084, -73.91311761686489 40.90781875817191, -73.91311533897805 40.90783251914448, -73.91311022264122 40.90784583394495, -73.91310239649717 40.90785836778804, -73.91309205732389 40.90786980552453, -73.91307946508707 40.90787985956543, -73.91299714027849 40.90791795991419, -73.91291046966404 40.90795003669763, -73.91282021677132 40.90797580733219, -73.91272717668947 40.90799504478877, -73.91264932172878 40.90807081195554, -73.91234051101209 40.9090581947689, -73.91235918382182 40.90913673357653, -73.91232217655867 40.90918884493972, -73.91228107016754 40.90919336109499, -73.91226868851442 40.90923014850256, -73.91227584011665 40.90926351655561, -73.91181952393795 40.91114833486368, -73.91177495754869 40.91125218736235, -73.91157895749353 40.9121359593201, -73.91150475394905 40.91216987937705, -73.91149190703744 40.91223376931219, -73.91153618905386 40.91230206277734, -73.91144882473377 40.91275468258883, -73.91143213027848 40.91282382621986, -73.91147332099733 40.9129109035369, -73.91150045783571 40.91296826932617, -73.91155028961994 40.9130698126943, -73.91165472335962 40.91341785189638, -73.91149959074821 40.91376658170496, -73.91143776191927 40.9138054512455, -73.91138052108604 40.9138481738791, -73.91132828412978 40.91389443921275, -73.91128143057942 40.91394391111401, -73.91124030085403 40.91399623015288, -73.91120519378933 40.91405101621313, -73.91120192794759 40.9140674897332, -73.911202090922 40.91408414804771, -73.9112056787218 40.91410058298094, -73.91121260343816 40.9141163918304, -73.91122269539807 40.91413118723412, -73.91123570732151 40.91414460666219, -73.91120103640991 40.91422048476567, -73.91115834105261 40.91429397097116, -73.91110790441471 40.91436457785707, -73.91105006101088 40.91443183709845, -73.91098519448735 40.91449530257329, -73.91091373507739 40.91455455332202, -73.91086446131894 40.91456620277093, -73.91081814724048 40.91458348036454, -73.91077800935102 40.91460466455283, -73.91074238656684 40.91463007358011, -73.91071204477049 40.91465916116142, -73.9106633581266 40.91479642030583, -73.9103325678266 40.91553277700488, -73.91011276558856 40.91539873414423, -73.90851154951358 40.91500226402601, -73.90245663938693 40.91295893342558, -73.9006038599228 40.91260726589885, -73.89995351384715 40.91238343476566, -73.89810489622495 40.9117906000098, -73.89725326354895 40.91165552044134, -73.89663333730745 40.91141737534785, -73.89663068577319 40.9112989271066, -73.89663068585007 40.91129887768778, -73.89660613607259 40.91020224862196, -73.89659583648819 40.90962765965015, -73.89656464532317 40.90828582416241, -73.89654653292519 40.90750665504466, -73.89649229382374 40.90633965244277, -73.89643503456558 40.90509299957245, -73.89641133483133 40.90450452082043, -73.89635785905254 40.90320013158339, -73.89640895736446 40.90296110821694, -73.89661002128634 40.90220351308416, -73.89687844568361 40.90104058013591, -73.89697054181907 40.90061116757811, -73.89702895085587 40.90031520424917, -73.89703363692632 40.90027862128208, -73.89704651420277 40.90022470306864, -73.8970732920871 40.9000838913377, -73.89713947262914 40.89961943497678, -73.89715717165433 40.89937182667741, -73.89709149080826 40.898593317703, -73.89699492794266 40.89787872387875, -73.89670747089401 40.89580502941476, -73.89643170717076 40.893655279927, -73.89675790074938 40.89264544357187, -73.89705763386075 40.8921404575283, -73.89728112520719 40.89171068418312, -73.89731936146543 40.89161586070836, -73.89756357711885 40.89101024547288, -73.8976960102908 40.89068182399693, -73.89776669092591 40.89050938970785, -73.89787887465394 40.89027610124172, -73.89827216798834 40.88945794299789, -73.89922499104134 40.88753080256155, -73.89936426850628 40.88724908970052, -73.8996206518211 40.88677948771763, -73.89971127596704 40.88663873103948, -73.89978252141879 40.88652912401074, -73.8997258849372 40.88651488700983, -73.89892571692607 40.88638350180376, -73.89738335969916 40.88608677179464, -73.89715645433454 40.88604482374275, -73.89688178362401 40.88599934727551, -73.8966824301466 40.88596459035136, -73.89661546555915 40.88595525550812, -73.89652068999241 40.88593698919581, -73.89595674893191 40.88582832452065, -73.89508270593416 40.8856415115042, -73.89467948886859 40.8855199415858, -73.89453431343162 40.88559406387425, -73.89291643700875 40.8853114340944, -73.892886444543 40.88526430630568, -73.89176617913928 40.88504984626218, -73.89080543914645 40.88486784346684, -73.88984701760678 40.8846857470943, -73.88889642115014 40.88450391865596, -73.8884015714095 40.88441707517001, -73.88774773382939 40.88428761863126))",39892.0,29588.5,7728.0,8178.5,7067.0,76768.0,21522.5,16804.5,235.5,5760.5,21.5,876.5
